SourceProductID,TargetProductID,Relation,Weight,Scenario,Reason
105,98,UPGRADE,0.619,预算升级,欧瑞博场景面板 Lite 是 涂鸦零火智能开关 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
93,92,UPGRADE,0.635,预算升级,Aqara多键智能开关 Plus 是 Aqara场景面板 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
102,108,UPGRADE,0.622,预算升级,Yeelight多键智能开关 Plus 是 公牛零火智能开关 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
101,107,UPGRADE,0.669,预算升级,Yeelight场景面板 Pro 是 公牛调光开关 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
95,91,UPGRADE,0.718,预算升级,Aqara零火智能开关 Max 是 米家场景面板 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
94,104,UPGRADE,0.648,预算升级,涂鸦无线开关 Max 是 米家调光开关 Max 的更高配置选择，适合预算更高或更看重体验的用户。
109,113,UPGRADE,0.691,预算升级,华为儿童学习音箱 Lite 是 小米迷你音箱 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
117,111,UPGRADE,0.694,预算升级,小米智能音箱 Lite 是 天猫精灵迷你音箱 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
125,115,UPGRADE,0.694,预算升级,天猫精灵儿童学习音箱 Plus 是 小度儿童学习音箱 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
114,119,UPGRADE,0.605,预算升级,百度高音质音箱 Plus 是 华为屏幕音箱 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
122,118,UPGRADE,0.582,预算升级,百度屏幕音箱 Pro 是 Apple高音质音箱 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
120,123,UPGRADE,0.658,预算升级,Apple智能音箱 Pro 是 百度儿童学习音箱 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
140,132,UPGRADE,0.598,预算升级,米家梦幻帘电机 Lite 是 绿米梦幻帘电机 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
133,135,UPGRADE,0.582,预算升级,欧瑞博遮光窗帘套装 Lite 是 欧瑞博梦幻帘电机 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
136,130,UPGRADE,0.716,预算升级,米家窗帘电机 Plus 是 杜亚轨道套装 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
142,131,UPGRADE,0.735,预算升级,米家轨道套装 Plus 是 Yeelight轨道套装 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
139,137,UPGRADE,0.695,预算升级,杜亚窗帘电机 Plus 是 绿米遮光窗帘套装 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
144,134,UPGRADE,0.666,预算升级,欧瑞博窗帘电机 Max 是 Yeelight梦幻帘电机 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
156,145,UPGRADE,0.661,预算升级,科沃斯基站扫拖机器人 Lite 是 米家自清洁扫拖机器人 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
147,153,UPGRADE,0.597,预算升级,追觅扫地机器人 Plus 是 科沃斯扫地机器人 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
152,162,UPGRADE,0.595,预算升级,添可宠物家庭清洁机器人 Plus 是 追觅洗地机 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
150,159,UPGRADE,0.69,预算升级,云鲸基站扫拖机器人 Plus 是 石头擦窗机器人 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
157,149,UPGRADE,0.684,预算升级,石头宠物家庭清洁机器人 Max 是 云鲸洗地机 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
154,146,UPGRADE,0.596,预算升级,科沃斯自清洁扫拖机器人 Max 是 米家洗地机 Max 的更高配置选择，适合预算更高或更看重体验的用户。
174,176,UPGRADE,0.749,预算升级,华为智选空气净化器 Lite 是 布鲁雅尔宠物除味净化器 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
177,164,UPGRADE,0.656,预算升级,小米母婴净化器 Plus 是 华为智选除甲醛净化器 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
180,172,UPGRADE,0.687,预算升级,布鲁雅尔大空间净化器 Plus 是 美的除甲醛净化器 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
165,179,UPGRADE,0.671,预算升级,美的空气净化器 Pro 是 小米宠物除味净化器 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
168,170,UPGRADE,0.756,预算升级,飞利浦除甲醛净化器 Pro 是 352除甲醛净化器 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
178,166,UPGRADE,0.726,预算升级,352宠物除味净化器 Max 是 美的卧室净化器 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
193,188,UPGRADE,0.716,预算升级,美的母婴加湿器 Lite 是 352大容量加湿器 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
190,186,UPGRADE,0.692,预算升级,飞利浦大容量加湿器 Plus 是 小熊大容量加湿器 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
183,197,UPGRADE,0.637,预算升级,华为智选无雾加湿器 Pro 是 米家大容量加湿器 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
187,192,UPGRADE,0.738,预算升级,小熊恒湿加湿器 Pro 是 美的卧室加湿器 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
185,194,UPGRADE,0.627,预算升级,352母婴加湿器 Pro 是 飞利浦无雾加湿器 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
195,184,UPGRADE,0.695,预算升级,飞利浦母婴加湿器 Max 是 352卧室加湿器 Max 的更高配置选择，适合预算更高或更看重体验的用户。
199,212,UPGRADE,0.649,预算升级,小米卧室空调 Lite 是 美的智能挂机空调 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
216,211,UPGRADE,0.742,预算升级,小米一级能效空调 Lite 是 TCL客厅立式空调 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
205,213,UPGRADE,0.728,预算升级,小米儿童房空调 Plus 是 海尔一级能效空调 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
215,206,UPGRADE,0.598,预算升级,海尔卧室空调 Plus 是 TCL新风空调 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
210,214,UPGRADE,0.683,预算升级,TCL一级能效空调 Pro 是 华为智选一级能效空调 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
208,209,UPGRADE,0.595,预算升级,华为智选客厅立式空调 Max 是 华为智选智能挂机空调 Max 的更高配置选择，适合预算更高或更看重体验的用户。
219,222,UPGRADE,0.688,预算升级,苏泊尔洗碗机 Lite 是 美的空气炸锅 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
220,223,UPGRADE,0.75,预算升级,九阳洗碗机 Plus 是 苏泊尔智能烟灶套装 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
225,218,UPGRADE,0.617,预算升级,美的破壁机 Pro 是 九阳破壁机 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
233,228,UPGRADE,0.665,预算升级,米家智能电饭煲 Pro 是 方太洗碗机 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
232,231,UPGRADE,0.741,预算升级,老板破壁机 Max 是 方太智能电饭煲 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
227,221,UPGRADE,0.706,预算升级,苏泊尔空气炸锅 Max 是 米家洗碗机 Max 的更高配置选择，适合预算更高或更看重体验的用户。
250,249,UPGRADE,0.714,预算升级,米家对开门冰箱 Lite 是 卡萨帝多门智能冰箱 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
244,243,UPGRADE,0.701,预算升级,容声多门智能冰箱 Plus 是 TCL母婴冰箱 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
247,239,UPGRADE,0.633,预算升级,美的母婴冰箱 Plus 是 米家超薄冰箱 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
242,238,UPGRADE,0.598,预算升级,美的对开门冰箱 Plus 是 容声保鲜冰箱 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
236,235,UPGRADE,0.68,预算升级,海尔母婴冰箱 Pro 是 海尔对开门冰箱 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
241,248,UPGRADE,0.739,预算升级,米家母婴冰箱 Max 是 容声对开门冰箱 Max 的更高配置选择，适合预算更高或更看重体验的用户。
258,270,UPGRADE,0.726,预算升级,TCL热泵洗烘套装 Lite 是 海尔热泵洗烘套装 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
268,265,UPGRADE,0.695,预算升级,西门子滚筒洗衣机 Plus 是 TCL母婴洗衣机 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
260,266,UPGRADE,0.704,预算升级,西门子分区洗衣机 Plus 是 美的滚筒洗衣机 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
263,255,UPGRADE,0.725,预算升级,小天鹅内衣洗衣机 Pro 是 米家内衣洗衣机 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
261,254,UPGRADE,0.624,预算升级,小天鹅洗烘一体机 Pro 是 美的母婴洗衣机 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
259,257,UPGRADE,0.66,预算升级,海尔滚筒洗衣机 Max 是 美的内衣洗衣机 Max 的更高配置选择，适合预算更高或更看重体验的用户。
286,283,UPGRADE,0.708,预算升级,欧瑞博薄款晾衣架 Lite 是 盼盼薄款晾衣架 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
285,279,UPGRADE,0.633,预算升级,米家母婴晾衣架 Lite 是 欧瑞博阳台晾衣机 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
280,284,UPGRADE,0.692,预算升级,欧瑞博杀菌晾衣架 Plus 是 Aqara烘干晾衣架 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
288,281,UPGRADE,0.665,预算升级,Aqara电动晾衣架 Plus 是 盼盼电动晾衣架 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
282,276,UPGRADE,0.692,预算升级,邦先生薄款晾衣架 Pro 是 Aqara薄款晾衣架 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
275,271,UPGRADE,0.755,预算升级,好太太电动晾衣架 Max 是 邦先生阳台晾衣机 Pro 的更高配置选择，适合预算更高或更看重体验的用户。
301,303,UPGRADE,0.653,预算升级,涂鸦蓝牙网关 Lite 是 涂鸦多模网关 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
290,299,UPGRADE,0.737,预算升级,欧瑞博全屋中控网关 Plus 是 Aqara红外网关 Lite 的更高配置选择，适合预算更高或更看重体验的用户。
297,289,UPGRADE,0.648,预算升级,AqaraZigbee 网关 Plus 是 华为智选全屋中控网关 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
291,296,UPGRADE,0.734,预算升级,华为智选蓝牙网关 Plus 是 Aqara蓝牙网关 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
305,294,UPGRADE,0.662,预算升级,米家Matter 网关 Pro 是 领普Matter 网关 Plus 的更高配置选择，适合预算更高或更看重体验的用户。
292,304,UPGRADE,0.757,预算升级,领普多模网关 Max 是 米家红外网关 Max 的更高配置选择，适合预算更高或更看重体验的用户。
