ProductID,ProductName,CategoryName,SupplierName,QuantityPerUnit,UnitPrice,UnitsInStock,Brand,Description,Features,UseCases,TargetUsers,Tags,Rating,ReviewCount,SalesVolume,BusinessWeight,InstallDifficulty,AfterSalesPolicy,Compatibility
115,天猫精灵儿童学习音箱 Plus,智能音箱,天猫精灵生态链旗舰店,1 台,699,211,天猫精灵,"天猫精灵儿童学习音箱 Plus 面向音乐用户,有老人家庭，适合老人看护,全屋智能,客厅娱乐场景，可作为智能音箱类目的主推商品。",儿童内容；红外控制；视频通话；家居中控,老人看护；全屋智能；客厅娱乐,音乐用户；有老人家庭,Plus；儿童内容；全屋智能；客厅娱乐；家居中控；智能音箱；有老人家庭；红外控制；老人看护；视频通话；音乐用户,4.4,4653,24618,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Matter；Apple HomeKit；华为鸿蒙智联；小度
116,天猫精灵智能音箱 Pro,智能音箱,天猫精灵智能生活专营店,1 台,1599,167,天猫精灵,"天猫精灵智能音箱 Pro 面向智能家居入门用户,亲子家庭，适合全屋智能,老人看护,客厅娱乐场景，可作为智能音箱类目的主推商品。",家居中控；儿童内容；语音助手；音乐播放,全屋智能；老人看护；客厅娱乐,智能家居入门用户；亲子家庭,Pro；亲子家庭；儿童内容；全屋智能；客厅娱乐；家居中控；智能家居入门用户；智能音箱；老人看护；语音助手；音乐播放,4.8,1752,6066,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,米家；Matter
117,天猫精灵迷你音箱 Lite,智能音箱,天猫精灵智能生活专营店,1 台,349,59,天猫精灵,"天猫精灵迷你音箱 Lite 面向亲子家庭,有老人家庭，适合全屋智能,老人看护,客厅娱乐场景，可作为智能音箱类目的主推商品。",家居中控；语音助手；儿童内容；音乐播放,全屋智能；老人看护；客厅娱乐,亲子家庭；有老人家庭,Lite；亲子家庭；儿童内容；全屋智能；客厅娱乐；家居中控；智能音箱；有老人家庭；老人看护；语音助手；音乐播放,4.8,2091,5686,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,华为鸿蒙智联；Apple HomeKit；涂鸦智能
118,百度屏幕音箱 Pro,智能音箱,百度生态链旗舰店,1 台,1499,108,百度,"百度屏幕音箱 Pro 面向亲子家庭,音乐用户，适合老人看护,客厅娱乐,全屋智能场景，可作为智能音箱类目的主推商品。",红外控制；视频通话；语音助手；音乐播放,老人看护；客厅娱乐；全屋智能,亲子家庭；音乐用户,Pro；亲子家庭；全屋智能；客厅娱乐；智能音箱；红外控制；老人看护；视频通话；语音助手；音乐播放；音乐用户,4.7,591,26803,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Aqara Home；华为鸿蒙智联；米家
119,百度高音质音箱 Plus,智能音箱,百度授权专卖店,1 台,1049,44,百度,"百度高音质音箱 Plus 面向亲子家庭,有老人家庭，适合全屋智能,老人看护,儿童学习场景，可作为智能音箱类目的主推商品。",语音助手；音乐播放；视频通话；儿童内容,全屋智能；老人看护；儿童学习,亲子家庭；有老人家庭,Plus；亲子家庭；儿童内容；儿童学习；全屋智能；智能音箱；有老人家庭；老人看护；视频通话；语音助手；音乐播放,4.2,2676,8896,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,天猫精灵；小度；涂鸦智能
120,百度儿童学习音箱 Pro,智能音箱,百度智能生活专营店,1 台,1499,116,百度,"百度儿童学习音箱 Pro 面向音乐用户,智能家居入门用户，适合全屋智能,老人看护,客厅娱乐场景，可作为智能音箱类目的主推商品。",红外控制；音乐播放；语音助手；家居中控,全屋智能；老人看护；客厅娱乐,音乐用户；智能家居入门用户,Pro；全屋智能；客厅娱乐；家居中控；智能家居入门用户；智能音箱；红外控制；老人看护；语音助手；音乐播放；音乐用户,4.3,3685,8103,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,小度；Matter；米家
121,Apple屏幕音箱 Plus,智能音箱,Apple智能生活专营店,1 台,649,138,Apple,"Apple屏幕音箱 Plus 面向音乐用户,有老人家庭，适合老人看护,儿童学习,客厅娱乐场景，可作为智能音箱类目的主推商品。",儿童内容；语音助手；红外控制；视频通话,老人看护；儿童学习；客厅娱乐,音乐用户；有老人家庭,Plus；儿童内容；儿童学习；客厅娱乐；智能音箱；有老人家庭；红外控制；老人看护；视频通话；语音助手；音乐用户,4.6,3604,27845,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Aqara Home；华为鸿蒙智联
122,Apple高音质音箱 Plus,智能音箱,Apple授权专卖店,1 台,1049,41,Apple,"Apple高音质音箱 Plus 面向有老人家庭,音乐用户，适合全屋智能,老人看护,儿童学习场景，可作为智能音箱类目的主推商品。",儿童内容；音乐播放；红外控制；视频通话,全屋智能；老人看护；儿童学习,有老人家庭；音乐用户,Plus；儿童内容；儿童学习；全屋智能；智能音箱；有老人家庭；红外控制；老人看护；视频通话；音乐播放；音乐用户,4.8,2982,29596,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Apple HomeKit；涂鸦智能；华为鸿蒙智联
123,Apple智能音箱 Pro,智能音箱,Apple授权专卖店,1 台,1599,11,Apple,"Apple智能音箱 Pro 面向智能家居入门用户,有老人家庭，适合全屋智能,儿童学习,客厅娱乐场景，可作为智能音箱类目的主推商品。",语音助手；视频通话；音乐播放；儿童内容,全屋智能；儿童学习；客厅娱乐,智能家居入门用户；有老人家庭,Pro；儿童内容；儿童学习；全屋智能；客厅娱乐；智能家居入门用户；智能音箱；有老人家庭；视频通话；语音助手；音乐播放,4.3,82,3450,0.938,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,涂鸦智能；华为鸿蒙智联；Apple HomeKit；Matter
124,小度迷你音箱 Lite,智能音箱,小度官方旗舰店,1 台,299,209,小度,"小度迷你音箱 Lite 面向音乐用户,智能家居入门用户，适合儿童学习,老人看护,全屋智能场景，可作为智能音箱类目的主推商品。",视频通话；音乐播放；红外控制；语音助手,儿童学习；老人看护；全屋智能,音乐用户；智能家居入门用户,Lite；儿童学习；全屋智能；智能家居入门用户；智能音箱；红外控制；老人看护；视频通话；语音助手；音乐播放；音乐用户,4.4,560,34455,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Aqara Home；华为鸿蒙智联
125,小度儿童学习音箱 Lite,智能音箱,小度官方旗舰店,1 台,599,102,小度,"小度儿童学习音箱 Lite 面向有老人家庭,音乐用户，适合全屋智能,老人看护,儿童学习场景，可作为智能音箱类目的主推商品。",红外控制；语音助手；家居中控；儿童内容,全屋智能；老人看护；儿童学习,有老人家庭；音乐用户,Lite；儿童内容；儿童学习；全屋智能；家居中控；智能音箱；有老人家庭；红外控制；老人看护；语音助手；音乐用户,4.8,298,4519,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,米家；Matter；涂鸦智能；小度
126,小度屏幕音箱 Plus,智能音箱,小度官方旗舰店,1 台,949,149,小度,"小度屏幕音箱 Plus 面向音乐用户,有老人家庭，适合全屋智能,客厅娱乐,儿童学习场景，可作为智能音箱类目的主推商品。",红外控制；视频通话；家居中控；音乐播放,全屋智能；客厅娱乐；儿童学习,音乐用户；有老人家庭,Plus；儿童学习；全屋智能；客厅娱乐；家居中控；智能音箱；有老人家庭；红外控制；视频通话；音乐播放；音乐用户,4.2,1930,15957,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Matter；米家；Apple HomeKit
127,Aqara轨道套装 Plus,智能窗帘,Aqara生态链旗舰店,1 套,1099,130,Aqara,"Aqara轨道套装 Plus 面向新房装修,大户型家庭，适合客厅氛围,全屋智能,卧室助眠场景，可作为智能窗帘类目的主推商品。",光照联动；定时开合；静音电机；远程控制,客厅氛围；全屋智能；卧室助眠,新房装修；大户型家庭,Plus；光照联动；全屋智能；卧室助眠；大户型家庭；定时开合；客厅氛围；新房装修；智能窗帘；远程控制；静音电机,4.5,4307,28378,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,米家；涂鸦智能；Apple HomeKit；小度
128,Aqara遮光窗帘套装 Lite,智能窗帘,Aqara生态链旗舰店,1 套,399,67,Aqara,"Aqara遮光窗帘套装 Lite 面向有老人家庭,新房装修，适合全屋智能,卧室助眠,客厅氛围场景，可作为智能窗帘类目的主推商品。",手拉启动；定时开合；静音电机；远程控制,全屋智能；卧室助眠；客厅氛围,有老人家庭；新房装修,Lite；全屋智能；卧室助眠；定时开合；客厅氛围；手拉启动；新房装修；智能窗帘；有老人家庭；远程控制；静音电机,4.6,2551,28201,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,Aqara Home；小度
129,Aqara卷帘电机 Pro,智能窗帘,Aqara授权专卖店,1 套,1699,104,Aqara,"Aqara卷帘电机 Pro 面向睡眠敏感人群,有老人家庭，适合老人便利,卧室助眠,客厅氛围场景，可作为智能窗帘类目的主推商品。",手拉启动；语音控制；静音电机；光照联动,老人便利；卧室助眠；客厅氛围,睡眠敏感人群；有老人家庭,Pro；光照联动；卧室助眠；客厅氛围；手拉启动；智能窗帘；有老人家庭；睡眠敏感人群；老人便利；语音控制；静音电机,4.6,1477,18182,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,小度；米家；Apple HomeKit
130,米家窗帘电机 Plus,智能窗帘,米家智能生活专营店,1 套,849,201,米家,"米家窗帘电机 Plus 面向睡眠敏感人群,新房装修，适合老人便利,卧室助眠,全屋智能场景，可作为智能窗帘类目的主推商品。",远程控制；定时开合；静音电机；手拉启动,老人便利；卧室助眠；全屋智能,睡眠敏感人群；新房装修,Plus；全屋智能；卧室助眠；定时开合；手拉启动；新房装修；智能窗帘；睡眠敏感人群；老人便利；远程控制；静音电机,4.7,1232,25292,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,米家；Matter；小度
131,米家轨道套装 Plus,智能窗帘,米家授权专卖店,1 套,1049,246,米家,"米家轨道套装 Plus 面向有老人家庭,睡眠敏感人群，适合全屋智能,卧室助眠,客厅氛围场景，可作为智能窗帘类目的主推商品。",远程控制；手拉启动；语音控制；光照联动,全屋智能；卧室助眠；客厅氛围,有老人家庭；睡眠敏感人群,Plus；光照联动；全屋智能；卧室助眠；客厅氛围；手拉启动；智能窗帘；有老人家庭；睡眠敏感人群；语音控制；远程控制,4.5,4282,1902,0.932,需要预约安装,七天无理由，整机一年质保，支持在线客服,小度；Matter；天猫精灵
132,米家梦幻帘电机 Lite,智能窗帘,米家授权专卖店,1 套,449,73,米家,"米家梦幻帘电机 Lite 面向大户型家庭,有老人家庭，适合客厅氛围,全屋智能,老人便利场景，可作为智能窗帘类目的主推商品。",定时开合；光照联动；手拉启动；远程控制,客厅氛围；全屋智能；老人便利,大户型家庭；有老人家庭,Lite；光照联动；全屋智能；大户型家庭；定时开合；客厅氛围；手拉启动；智能窗帘；有老人家庭；老人便利；远程控制,4.8,2044,9910,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,华为鸿蒙智联；Matter；小度；米家
